Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
2579,Airport,null,No Cars Available,12-07-2016 21:38,null
2574,Airport,null,No Cars Available,12-07-2016 21:38,null
2577,Airport,null,No Cars Available,12-07-2016 21:38,null
2580,Airport,null,No Cars Available,12-07-2016 21:39,null
2583,Airport,null,No Cars Available,12-07-2016 21:41,null
2573,Airport,null,No Cars Available,12-07-2016 21:42,null
2578,Airport,null,No Cars Available,12-07-2016 21:42,null
2590,Airport,null,No Cars Available,12-07-2016 21:42,null
2585,Airport,null,No Cars Available,12-07-2016 21:42,null
2594,Airport,null,No Cars Available,12-07-2016 21:44,null
2586,Airport,null,No Cars Available,12-07-2016 21:45,null
2587,Airport,null,No Cars Available,12-07-2016 21:45,null
2595,Airport,null,No Cars Available,12-07-2016 21:49,null
2599,Airport,null,No Cars Available,12-07-2016 21:51,null
2592,Airport,null,No Cars Available,12-07-2016 21:52,null
2600,Airport,null,No Cars Available,12-07-2016 21:55,null
2602,Airport,null,No Cars Available,12-07-2016 21:56,null
2601,Airport,null,No Cars Available,12-07-2016 21:56,null
2607,Airport,null,No Cars Available,12-07-2016 21:59,null
2612,Airport,null,No Cars Available,12-07-2016 22:02,null
2605,Airport,null,No Cars Available,12-07-2016 22:03,null
2606,Airport,null,No Cars Available,12-07-2016 22:03,null
2611,Airport,null,No Cars Available,12-07-2016 22:04,null
2614,Airport,null,No Cars Available,12-07-2016 22:05,null
2610,Airport,null,No Cars Available,12-07-2016 22:06,null
2615,Airport,null,No Cars Available,12-07-2016 22:06,null
2616,Airport,null,No Cars Available,12-07-2016 22:07,null
2618,Airport,null,No Cars Available,12-07-2016 22:07,null
2620,Airport,null,No Cars Available,12-07-2016 22:08,null
2623,Airport,null,No Cars Available,12-07-2016 22:09,null
2626,Airport,null,No Cars Available,12-07-2016 22:11,null
2619,Airport,null,No Cars Available,12-07-2016 22:11,null
2617,Airport,null,No Cars Available,12-07-2016 22:11,null
2622,Airport,null,No Cars Available,12-07-2016 22:15,null
2630,City,null,No Cars Available,12-07-2016 22:15,null
2638,Airport,null,No Cars Available,12-07-2016 22:26,null
2639,Airport,null,No Cars Available,12-07-2016 22:28,null
2634,City,null,No Cars Available,12-07-2016 22:30,null
2640,Airport,null,No Cars Available,12-07-2016 22:32,null
2649,City,null,No Cars Available,12-07-2016 22:54,null
2653,City,null,No Cars Available,12-07-2016 22:59,null
2654,City,null,No Cars Available,12-07-2016 23:04,null
2652,Airport,null,No Cars Available,12-07-2016 23:07,null
2656,Airport,null,No Cars Available,12-07-2016 23:08,null
2655,City,null,No Cars Available,12-07-2016 23:11,null
2660,Airport,null,No Cars Available,12-07-2016 23:17,null
2659,City,null,No Cars Available,12-07-2016 23:22,null
2663,Airport,null,No Cars Available,12-07-2016 23:25,null
2669,Airport,null,No Cars Available,12-07-2016 23:37,null
2670,Airport,null,No Cars Available,12-07-2016 23:39,null
2671,City,null,No Cars Available,12-07-2016 23:43,null
2673,Airport,null,No Cars Available,12-07-2016 23:43,null
2674,City,null,No Cars Available,12-07-2016 23:45,null
2678,Airport,null,No Cars Available,12-07-2016 23:53,null
4020,Airport,null,No Cars Available,13-07-2016 00:02,null
4022,City,null,No Cars Available,13-07-2016 00:07,null
4026,City,null,No Cars Available,13-07-2016 00:08,null
4025,City,null,No Cars Available,13-07-2016 00:12,null
2684,Airport,null,No Cars Available,13-07-2016 00:14,null
2685,City,null,No Cars Available,13-07-2016 00:16,null
2686,City,null,No Cars Available,13-07-2016 00:24,null
2688,City,null,No Cars Available,13-07-2016 00:26,null
2687,Airport,null,No Cars Available,13-07-2016 00:31,null
2690,Airport,null,No Cars Available,13-07-2016 00:44,null
2695,Airport,null,No Cars Available,13-07-2016 00:48,null
2693,Airport,null,No Cars Available,13-07-2016 00:49,null
2696,Airport,null,No Cars Available,13-07-2016 00:50,null
2694,Airport,null,No Cars Available,13-07-2016 00:50,null
2698,Airport,null,No Cars Available,13-07-2016 00:55,null
2697,City,null,No Cars Available,13-07-2016 00:57,null
2699,Airport,null,No Cars Available,13-07-2016 00:59,null
2700,City,null,No Cars Available,13-07-2016 01:03,null
2703,City,null,No Cars Available,13-07-2016 01:09,null
2705,Airport,null,No Cars Available,13-07-2016 01:15,null
2706,Airport,null,No Cars Available,13-07-2016 01:21,null
2710,Airport,null,No Cars Available,13-07-2016 01:44,null
2711,City,null,No Cars Available,13-07-2016 01:47,null
2712,Airport,null,No Cars Available,13-07-2016 01:53,null
2716,City,null,No Cars Available,13-07-2016 01:56,null
2715,Airport,null,No Cars Available,13-07-2016 01:58,null
2718,City,null,No Cars Available,13-07-2016 02:06,null
2720,City,null,No Cars Available,13-07-2016 02:13,null
2722,Airport,null,No Cars Available,13-07-2016 02:16,null
2721,Airport,null,No Cars Available,13-07-2016 02:22,null
2725,Airport,null,No Cars Available,13-07-2016 02:26,null
2726,City,null,No Cars Available,13-07-2016 02:27,null
2724,City,null,No Cars Available,13-07-2016 02:31,null
2734,City,null,No Cars Available,13-07-2016 02:35,null
2728,City,null,No Cars Available,13-07-2016 02:35,null
2730,City,null,No Cars Available,13-07-2016 02:37,null
2727,City,null,No Cars Available,13-07-2016 02:38,null
2735,Airport,null,No Cars Available,13-07-2016 02:43,null
2738,City,null,No Cars Available,13-07-2016 02:48,null
2739,Airport,null,No Cars Available,13-07-2016 02:55,null
2737,Airport,null,No Cars Available,13-07-2016 02:56,null
2741,Airport,null,No Cars Available,13-07-2016 03:10,null
2743,Airport,null,No Cars Available,13-07-2016 03:12,null
2744,City,null,No Cars Available,13-07-2016 03:13,null
2745,City,null,No Cars Available,13-07-2016 03:14,null
2748,Airport,null,No Cars Available,13-07-2016 03:19,null
2749,Airport,null,No Cars Available,13-07-2016 03:30,null
2753,City,null,No Cars Available,13-07-2016 03:33,null
2751,Airport,null,No Cars Available,13-07-2016 03:33,null
2754,Airport,null,No Cars Available,13-07-2016 03:35,null
2755,Airport,null,No Cars Available,13-07-2016 03:37,null
2756,Airport,null,No Cars Available,13-07-2016 03:41,null
2757,Airport,null,No Cars Available,13-07-2016 03:44,null
2760,City,null,No Cars Available,13-07-2016 03:46,null
2763,City,null,No Cars Available,13-07-2016 03:58,null
2765,Airport,null,No Cars Available,13-07-2016 04:03,null
2766,City,null,No Cars Available,13-07-2016 04:11,null
2770,Airport,null,No Cars Available,13-07-2016 04:22,null
2773,Airport,null,No Cars Available,13-07-2016 04:32,null
2776,City,null,No Cars Available,13-07-2016 04:38,null
2772,Airport,null,No Cars Available,13-07-2016 04:40,null
2775,Airport,null,No Cars Available,13-07-2016 04:42,null
2783,Airport,null,No Cars Available,13-07-2016 04:50,null
2790,City,null,No Cars Available,13-07-2016 04:53,null
2804,City,null,No Cars Available,13-07-2016 04:58,null
2807,City,null,No Cars Available,13-07-2016 05:04,null
2817,City,null,No Cars Available,13-07-2016 05:04,null
2812,City,null,No Cars Available,13-07-2016 05:10,null
2821,City,null,No Cars Available,13-07-2016 05:13,null
2843,City,null,No Cars Available,13-07-2016 05:27,null
2838,City,null,No Cars Available,13-07-2016 05:30,null
2850,Airport,null,No Cars Available,13-07-2016 05:37,null
2870,City,null,No Cars Available,13-07-2016 05:41,null
2868,City,null,No Cars Available,13-07-2016 05:44,null
2852,City,null,No Cars Available,13-07-2016 05:44,null
2874,City,null,No Cars Available,13-07-2016 05:45,null
2878,City,null,No Cars Available,13-07-2016 05:55,null
2892,City,null,No Cars Available,13-07-2016 05:55,null
2882,City,null,No Cars Available,13-07-2016 05:58,null
2893,City,null,No Cars Available,13-07-2016 06:04,null
2904,City,null,No Cars Available,13-07-2016 06:07,null
2915,City,null,No Cars Available,13-07-2016 06:20,null
2921,City,null,No Cars Available,13-07-2016 06:20,null
2925,City,null,No Cars Available,13-07-2016 06:21,null
2930,City,null,No Cars Available,13-07-2016 06:26,null
2949,City,null,No Cars Available,13-07-2016 06:40,null
2955,City,null,No Cars Available,13-07-2016 06:41,null
2954,City,null,No Cars Available,13-07-2016 06:44,null
2976,City,null,No Cars Available,13-07-2016 06:50,null
2967,City,null,No Cars Available,13-07-2016 06:52,null
2972,City,null,No Cars Available,13-07-2016 06:55,null
2980,City,null,No Cars Available,13-07-2016 06:57,null
2981,City,null,No Cars Available,13-07-2016 07:03,null
2984,City,null,No Cars Available,13-07-2016 07:05,null
2999,Airport,null,No Cars Available,13-07-2016 07:10,null
3003,City,null,No Cars Available,13-07-2016 07:13,null
3000,City,null,No Cars Available,13-07-2016 07:16,null
3007,City,null,No Cars Available,13-07-2016 07:21,null
3002,City,null,No Cars Available,13-07-2016 07:21,null
3011,City,null,No Cars Available,13-07-2016 07:22,null
3029,City,null,No Cars Available,13-07-2016 07:36,null
3047,City,null,No Cars Available,13-07-2016 07:42,null
3046,City,null,No Cars Available,13-07-2016 07:43,null
3056,City,null,No Cars Available,13-07-2016 07:48,null
3058,City,null,No Cars Available,13-07-2016 07:55,null
3071,City,null,No Cars Available,13-07-2016 08:07,null
3077,City,null,No Cars Available,13-07-2016 08:12,null
3078,City,null,No Cars Available,13-07-2016 08:14,null
3095,City,null,No Cars Available,13-07-2016 08:15,null
3091,City,null,No Cars Available,13-07-2016 08:16,null
3087,City,null,No Cars Available,13-07-2016 08:19,null
3093,City,null,No Cars Available,13-07-2016 08:23,null
3103,City,null,No Cars Available,13-07-2016 08:23,null
3102,City,null,No Cars Available,13-07-2016 08:27,null
3106,City,null,No Cars Available,13-07-2016 08:27,null
3105,City,null,No Cars Available,13-07-2016 08:29,null
3128,City,null,No Cars Available,13-07-2016 08:33,null
3116,City,null,No Cars Available,13-07-2016 08:34,null
3115,City,null,No Cars Available,13-07-2016 08:37,null
3121,City,null,No Cars Available,13-07-2016 08:39,null
3124,City,null,No Cars Available,13-07-2016 08:40,null
3127,City,null,No Cars Available,13-07-2016 08:41,null
3133,City,null,No Cars Available,13-07-2016 08:42,null
3136,City,null,No Cars Available,13-07-2016 08:51,null
3164,City,null,No Cars Available,13-07-2016 09:05,null
3165,City,null,No Cars Available,13-07-2016 09:09,null
3167,City,null,No Cars Available,13-07-2016 09:10,null
3178,City,null,No Cars Available,13-07-2016 09:20,null
3195,City,null,No Cars Available,13-07-2016 09:34,null
3204,City,null,No Cars Available,13-07-2016 09:37,null
3199,City,null,No Cars Available,13-07-2016 09:41,null
3219,City,null,No Cars Available,13-07-2016 09:45,null
3209,City,null,No Cars Available,13-07-2016 09:52,null
3225,City,null,No Cars Available,13-07-2016 09:59,null
3241,City,null,No Cars Available,13-07-2016 10:04,null
3234,City,null,No Cars Available,13-07-2016 10:05,null
3239,City,null,No Cars Available,13-07-2016 10:05,null
3252,City,null,No Cars Available,13-07-2016 10:07,null
3244,City,null,No Cars Available,13-07-2016 10:09,null
3246,City,null,No Cars Available,13-07-2016 10:11,null
3257,City,null,No Cars Available,13-07-2016 10:12,null
3251,City,null,No Cars Available,13-07-2016 10:12,null
3247,City,null,No Cars Available,13-07-2016 10:13,null
3259,City,null,No Cars Available,13-07-2016 10:16,null
3267,City,null,No Cars Available,13-07-2016 10:25,null
3269,Airport,null,No Cars Available,13-07-2016 10:31,null
3272,City,null,No Cars Available,13-07-2016 10:38,null
3278,City,null,No Cars Available,13-07-2016 10:40,null
3279,Airport,null,No Cars Available,13-07-2016 10:41,null
3284,Airport,null,No Cars Available,13-07-2016 10:49,null
3288,City,null,No Cars Available,13-07-2016 11:03,null
3290,City,null,No Cars Available,13-07-2016 11:14,null
3296,City,null,No Cars Available,13-07-2016 11:39,null
3308,City,null,No Cars Available,13-07-2016 11:58,null
3322,City,null,No Cars Available,13-07-2016 12:21,null
3325,Airport,null,No Cars Available,13-07-2016 12:26,null
3332,City,null,No Cars Available,13-07-2016 12:34,null
3331,City,null,No Cars Available,13-07-2016 12:37,null
3335,City,null,No Cars Available,13-07-2016 12:39,null
3345,Airport,null,No Cars Available,13-07-2016 13:04,null
3350,City,null,No Cars Available,13-07-2016 13:17,null
3349,Airport,null,No Cars Available,13-07-2016 13:18,null
3361,City,null,No Cars Available,13-07-2016 13:32,null
3356,Airport,null,No Cars Available,13-07-2016 13:32,null
3364,Airport,null,No Cars Available,13-07-2016 13:41,null
3368,City,null,No Cars Available,13-07-2016 13:53,null
3371,City,null,No Cars Available,13-07-2016 14:02,null
3373,City,null,No Cars Available,13-07-2016 14:06,null
3374,City,null,No Cars Available,13-07-2016 14:13,null
3376,Airport,null,No Cars Available,13-07-2016 14:18,null
3386,Airport,null,No Cars Available,13-07-2016 14:39,null
3389,City,null,No Cars Available,13-07-2016 14:39,null
3390,Airport,null,No Cars Available,13-07-2016 14:40,null
3401,City,null,No Cars Available,13-07-2016 15:11,null
3402,Airport,null,No Cars Available,13-07-2016 15:12,null
3398,City,null,No Cars Available,13-07-2016 15:12,null
3406,Airport,null,No Cars Available,13-07-2016 15:20,null
3410,Airport,null,No Cars Available,13-07-2016 15:24,null
3409,City,null,No Cars Available,13-07-2016 15:25,null
3417,City,null,No Cars Available,13-07-2016 15:41,null
3426,City,null,No Cars Available,13-07-2016 15:56,null
3435,City,null,No Cars Available,13-07-2016 16:07,null
3439,City,null,No Cars Available,13-07-2016 16:19,null
3442,City,null,No Cars Available,13-07-2016 16:29,null
3443,City,null,No Cars Available,13-07-2016 16:35,null
3447,City,null,No Cars Available,13-07-2016 16:42,null
3463,Airport,null,No Cars Available,13-07-2016 17:08,null
3464,Airport,null,No Cars Available,13-07-2016 17:11,null
3473,Airport,null,No Cars Available,13-07-2016 17:13,null
3470,Airport,null,No Cars Available,13-07-2016 17:15,null
3474,Airport,null,No Cars Available,13-07-2016 17:18,null
3467,Airport,null,No Cars Available,13-07-2016 17:19,null
3481,Airport,null,No Cars Available,13-07-2016 17:20,null
3479,Airport,null,No Cars Available,13-07-2016 17:20,null
3487,Airport,null,No Cars Available,13-07-2016 17:20,null
3476,Airport,null,No Cars Available,13-07-2016 17:23,null
3484,City,null,No Cars Available,13-07-2016 17:25,null
3491,Airport,null,No Cars Available,13-07-2016 17:27,null
3488,Airport,null,No Cars Available,13-07-2016 17:27,null
3490,Airport,null,No Cars Available,13-07-2016 17:27,null
3493,Airport,null,No Cars Available,13-07-2016 17:28,null
3492,Airport,null,No Cars Available,13-07-2016 17:29,null
3480,Airport,null,No Cars Available,13-07-2016 17:29,null
3489,Airport,null,No Cars Available,13-07-2016 17:31,null
3502,Airport,null,No Cars Available,13-07-2016 17:32,null
3494,Airport,null,No Cars Available,13-07-2016 17:33,null
3501,Airport,null,No Cars Available,13-07-2016 17:36,null
3503,Airport,null,No Cars Available,13-07-2016 17:38,null
3509,Airport,null,No Cars Available,13-07-2016 17:39,null
3504,Airport,null,No Cars Available,13-07-2016 17:41,null
3512,Airport,null,No Cars Available,13-07-2016 17:41,null
3519,Airport,null,No Cars Available,13-07-2016 17:41,null
3516,Airport,null,No Cars Available,13-07-2016 17:41,null
3513,Airport,null,No Cars Available,13-07-2016 17:42,null
3515,Airport,null,No Cars Available,13-07-2016 17:42,null
3521,Airport,null,No Cars Available,13-07-2016 17:45,null
3527,Airport,null,No Cars Available,13-07-2016 17:46,null
3526,Airport,null,No Cars Available,13-07-2016 17:48,null
3522,Airport,null,No Cars Available,13-07-2016 17:49,null
3536,Airport,null,No Cars Available,13-07-2016 17:51,null
3534,Airport,null,No Cars Available,13-07-2016 17:51,null
3537,Airport,null,No Cars Available,13-07-2016 17:55,null
3533,Airport,null,No Cars Available,13-07-2016 17:56,null
3535,Airport,null,No Cars Available,13-07-2016 17:56,null
3532,Airport,null,No Cars Available,13-07-2016 17:57,null
3547,Airport,null,No Cars Available,13-07-2016 17:57,null
3531,Airport,null,No Cars Available,13-07-2016 17:57,null
3538,Airport,null,No Cars Available,13-07-2016 17:58,null
3543,Airport,null,No Cars Available,13-07-2016 17:59,null
3539,Airport,null,No Cars Available,13-07-2016 18:02,null
3542,Airport,null,No Cars Available,13-07-2016 18:05,null
3553,Airport,null,No Cars Available,13-07-2016 18:08,null
3562,Airport,null,No Cars Available,13-07-2016 18:09,null
3550,Airport,null,No Cars Available,13-07-2016 18:10,null
3551,Airport,null,No Cars Available,13-07-2016 18:10,null
3557,Airport,null,No Cars Available,13-07-2016 18:10,null
3560,Airport,null,No Cars Available,13-07-2016 18:10,null
3566,Airport,null,No Cars Available,13-07-2016 18:13,null
3567,Airport,null,No Cars Available,13-07-2016 18:14,null
3554,Airport,null,No Cars Available,13-07-2016 18:14,null
3556,Airport,null,No Cars Available,13-07-2016 18:15,null
3563,Airport,null,No Cars Available,13-07-2016 18:16,null
3569,Airport,null,No Cars Available,13-07-2016 18:19,null
3571,Airport,null,No Cars Available,13-07-2016 18:22,null
3574,Airport,null,No Cars Available,13-07-2016 18:22,null
3568,Airport,null,No Cars Available,13-07-2016 18:22,null
3576,Airport,null,No Cars Available,13-07-2016 18:23,null
3570,Airport,null,No Cars Available,13-07-2016 18:24,null
3578,Airport,null,No Cars Available,13-07-2016 18:26,null
3579,Airport,null,No Cars Available,13-07-2016 18:26,null
3582,Airport,null,No Cars Available,13-07-2016 18:27,null
3589,Airport,null,No Cars Available,13-07-2016 18:27,null
3580,Airport,null,No Cars Available,13-07-2016 18:27,null
3575,Airport,null,No Cars Available,13-07-2016 18:27,null
3573,City,null,No Cars Available,13-07-2016 18:29,null
3592,Airport,null,No Cars Available,13-07-2016 18:29,null
3587,Airport,null,No Cars Available,13-07-2016 18:30,null
3586,Airport,null,No Cars Available,13-07-2016 18:32,null
3581,Airport,null,No Cars Available,13-07-2016 18:32,null
3588,Airport,null,No Cars Available,13-07-2016 18:33,null
3591,Airport,null,No Cars Available,13-07-2016 18:33,null
3595,Airport,null,No Cars Available,13-07-2016 18:35,null
3597,Airport,null,No Cars Available,13-07-2016 18:36,null
3599,Airport,null,No Cars Available,13-07-2016 18:38,null
3596,Airport,null,No Cars Available,13-07-2016 18:39,null
3604,Airport,null,No Cars Available,13-07-2016 18:43,null
3603,Airport,null,No Cars Available,13-07-2016 18:44,null
3605,Airport,null,No Cars Available,13-07-2016 18:44,null
3600,Airport,null,No Cars Available,13-07-2016 18:45,null
3607,Airport,null,No Cars Available,13-07-2016 18:45,null
3608,Airport,null,No Cars Available,13-07-2016 18:47,null
3611,Airport,null,No Cars Available,13-07-2016 18:48,null
3609,City,null,No Cars Available,13-07-2016 18:49,null
3610,Airport,null,No Cars Available,13-07-2016 18:49,null
3616,Airport,null,No Cars Available,13-07-2016 18:49,null
3606,Airport,null,No Cars Available,13-07-2016 18:50,null
3614,City,null,No Cars Available,13-07-2016 18:51,null
3618,Airport,null,No Cars Available,13-07-2016 18:52,null
3612,Airport,null,No Cars Available,13-07-2016 18:53,null
3623,Airport,null,No Cars Available,13-07-2016 18:54,null
3619,Airport,null,No Cars Available,13-07-2016 18:55,null
3627,Airport,null,No Cars Available,13-07-2016 18:57,null
3635,Airport,null,No Cars Available,13-07-2016 18:58,null
3629,Airport,null,No Cars Available,13-07-2016 18:58,null
3626,Airport,null,No Cars Available,13-07-2016 19:00,null
3633,City,null,No Cars Available,13-07-2016 19:00,null
3637,Airport,null,No Cars Available,13-07-2016 19:05,null
3639,Airport,null,No Cars Available,13-07-2016 19:05,null
3628,Airport,null,No Cars Available,13-07-2016 19:06,null
3642,Airport,null,No Cars Available,13-07-2016 19:07,null
3636,Airport,null,No Cars Available,13-07-2016 19:07,null
3647,Airport,null,No Cars Available,13-07-2016 19:09,null
3655,Airport,null,No Cars Available,13-07-2016 19:11,null
3643,Airport,null,No Cars Available,13-07-2016 19:12,null
3654,Airport,null,No Cars Available,13-07-2016 19:15,null
3652,Airport,null,No Cars Available,13-07-2016 19:16,null
3650,Airport,null,No Cars Available,13-07-2016 19:17,null
3665,Airport,null,No Cars Available,13-07-2016 19:21,null
3663,Airport,null,No Cars Available,13-07-2016 19:22,null
3664,Airport,null,No Cars Available,13-07-2016 19:22,null
3659,Airport,null,No Cars Available,13-07-2016 19:24,null
3677,Airport,null,No Cars Available,13-07-2016 19:24,null
3670,Airport,null,No Cars Available,13-07-2016 19:25,null
3669,Airport,null,No Cars Available,13-07-2016 19:25,null
3675,Airport,null,No Cars Available,13-07-2016 19:25,null
3682,Airport,null,No Cars Available,13-07-2016 19:31,null
3674,Airport,null,No Cars Available,13-07-2016 19:31,null
3678,Airport,null,No Cars Available,13-07-2016 19:33,null
3673,Airport,null,No Cars Available,13-07-2016 19:35,null
3687,Airport,null,No Cars Available,13-07-2016 19:35,null
3683,Airport,null,No Cars Available,13-07-2016 19:36,null
3685,Airport,null,No Cars Available,13-07-2016 19:37,null
3684,Airport,null,No Cars Available,13-07-2016 19:38,null
3692,Airport,null,No Cars Available,13-07-2016 19:40,null
3680,Airport,null,No Cars Available,13-07-2016 19:40,null
3689,Airport,null,No Cars Available,13-07-2016 19:41,null
3696,Airport,null,No Cars Available,13-07-2016 19:43,null
3693,Airport,null,No Cars Available,13-07-2016 19:43,null
3695,Airport,null,No Cars Available,13-07-2016 19:43,null
3709,Airport,null,No Cars Available,13-07-2016 19:44,null
3708,Airport,null,No Cars Available,13-07-2016 19:45,null
3699,Airport,null,No Cars Available,13-07-2016 19:45,null
3691,Airport,null,No Cars Available,13-07-2016 19:46,null
3705,Airport,null,No Cars Available,13-07-2016 19:47,null
3707,Airport,null,No Cars Available,13-07-2016 19:48,null
3706,Airport,null,No Cars Available,13-07-2016 19:49,null
3702,Airport,null,No Cars Available,13-07-2016 19:50,null
3700,Airport,null,No Cars Available,13-07-2016 19:50,null
3712,Airport,null,No Cars Available,13-07-2016 19:51,null
3698,Airport,null,No Cars Available,13-07-2016 19:51,null
3710,Airport,null,No Cars Available,13-07-2016 19:51,null
3714,Airport,null,No Cars Available,13-07-2016 19:53,null
3720,Airport,null,No Cars Available,13-07-2016 19:55,null
3719,Airport,null,No Cars Available,13-07-2016 19:58,null
3717,Airport,null,No Cars Available,13-07-2016 19:58,null
3715,Airport,null,No Cars Available,13-07-2016 19:59,null
3713,Airport,null,No Cars Available,13-07-2016 19:59,null
3716,Airport,null,No Cars Available,13-07-2016 20:01,null
3726,Airport,null,No Cars Available,13-07-2016 20:04,null
3724,Airport,null,No Cars Available,13-07-2016 20:04,null
3721,Airport,null,No Cars Available,13-07-2016 20:04,null
3729,Airport,null,No Cars Available,13-07-2016 20:05,null
3731,Airport,null,No Cars Available,13-07-2016 20:06,null
3733,Airport,null,No Cars Available,13-07-2016 20:10,null
3730,Airport,null,No Cars Available,13-07-2016 20:11,null
3735,Airport,null,No Cars Available,13-07-2016 20:11,null
3734,Airport,null,No Cars Available,13-07-2016 20:12,null
3737,Airport,null,No Cars Available,13-07-2016 20:19,null
3736,Airport,null,No Cars Available,13-07-2016 20:20,null
3746,Airport,null,No Cars Available,13-07-2016 20:22,null
3747,Airport,null,No Cars Available,13-07-2016 20:25,null
3751,Airport,null,No Cars Available,13-07-2016 20:29,null
3750,Airport,null,No Cars Available,13-07-2016 20:30,null
3752,Airport,null,No Cars Available,13-07-2016 20:31,null
3754,Airport,null,No Cars Available,13-07-2016 20:32,null
3749,Airport,null,No Cars Available,13-07-2016 20:32,null
3757,Airport,null,No Cars Available,13-07-2016 20:33,null
3765,Airport,null,No Cars Available,13-07-2016 20:35,null
3756,Airport,null,No Cars Available,13-07-2016 20:35,null
3764,Airport,null,No Cars Available,13-07-2016 20:35,null
3770,Airport,null,No Cars Available,13-07-2016 20:39,null
3778,Airport,null,No Cars Available,13-07-2016 20:40,null
3772,Airport,null,No Cars Available,13-07-2016 20:40,null
3760,Airport,null,No Cars Available,13-07-2016 20:40,null
3779,Airport,null,No Cars Available,13-07-2016 20:42,null
3773,Airport,null,No Cars Available,13-07-2016 20:43,null
3769,Airport,null,No Cars Available,13-07-2016 20:44,null
3781,Airport,null,No Cars Available,13-07-2016 20:44,null
3785,City,null,No Cars Available,13-07-2016 20:45,null
3776,Airport,null,No Cars Available,13-07-2016 20:45,null
3775,Airport,null,No Cars Available,13-07-2016 20:46,null
3783,Airport,null,No Cars Available,13-07-2016 20:48,null
3784,Airport,null,No Cars Available,13-07-2016 20:49,null
3787,Airport,null,No Cars Available,13-07-2016 20:49,null
3791,Airport,null,No Cars Available,13-07-2016 20:51,null
3796,Airport,null,No Cars Available,13-07-2016 20:51,null
3790,Airport,null,No Cars Available,13-07-2016 20:52,null
3792,Airport,null,No Cars Available,13-07-2016 20:53,null
3793,Airport,null,No Cars Available,13-07-2016 20:54,null
3797,Airport,null,No Cars Available,13-07-2016 20:56,null
3800,Airport,null,No Cars Available,13-07-2016 20:56,null
3803,Airport,null,No Cars Available,13-07-2016 20:58,null
3799,City,null,No Cars Available,13-07-2016 20:58,null
3802,Airport,null,No Cars Available,13-07-2016 21:00,null
3811,Airport,null,No Cars Available,13-07-2016 21:02,null
3805,Airport,null,No Cars Available,13-07-2016 21:03,null
3815,Airport,null,No Cars Available,13-07-2016 21:07,null
3812,City,null,No Cars Available,13-07-2016 21:09,null
3816,Airport,null,No Cars Available,13-07-2016 21:09,null
3821,Airport,null,No Cars Available,13-07-2016 21:10,null
3814,Airport,null,No Cars Available,13-07-2016 21:11,null
3829,Airport,null,No Cars Available,13-07-2016 21:13,null
3825,Airport,null,No Cars Available,13-07-2016 21:14,null
3833,Airport,null,No Cars Available,13-07-2016 21:18,null
3823,Airport,null,No Cars Available,13-07-2016 21:20,null
3828,City,null,No Cars Available,13-07-2016 21:20,null
3836,Airport,null,No Cars Available,13-07-2016 21:21,null
3824,Airport,null,No Cars Available,13-07-2016 21:22,null
3832,Airport,null,No Cars Available,13-07-2016 21:23,null
3846,Airport,null,No Cars Available,13-07-2016 21:25,null
3837,Airport,null,No Cars Available,13-07-2016 21:27,null
3835,Airport,null,No Cars Available,13-07-2016 21:27,null
3838,Airport,null,No Cars Available,13-07-2016 21:28,null
3844,Airport,null,No Cars Available,13-07-2016 21:28,null
3845,Airport,null,No Cars Available,13-07-2016 21:30,null
3842,Airport,null,No Cars Available,13-07-2016 21:33,null
3853,Airport,null,No Cars Available,13-07-2016 21:34,null
3848,Airport,null,No Cars Available,13-07-2016 21:34,null
3860,Airport,null,No Cars Available,13-07-2016 21:36,null
3855,Airport,null,No Cars Available,13-07-2016 21:36,null
3862,City,null,No Cars Available,13-07-2016 21:37,null
3854,Airport,null,No Cars Available,13-07-2016 21:37,null
3851,Airport,null,No Cars Available,13-07-2016 21:38,null
3858,Airport,null,No Cars Available,13-07-2016 21:38,null
3869,Airport,null,No Cars Available,13-07-2016 21:43,null
3864,Airport,null,No Cars Available,13-07-2016 21:45,null
3861,Airport,null,No Cars Available,13-07-2016 21:47,null
3873,Airport,null,No Cars Available,13-07-2016 21:47,null
3868,Airport,null,No Cars Available,13-07-2016 21:48,null
3870,Airport,null,No Cars Available,13-07-2016 21:48,null
3871,Airport,null,No Cars Available,13-07-2016 21:49,null
3884,Airport,null,No Cars Available,13-07-2016 21:51,null
3878,Airport,null,No Cars Available,13-07-2016 21:51,null
3894,Airport,null,No Cars Available,13-07-2016 21:52,null
3885,Airport,null,No Cars Available,13-07-2016 21:53,null
3877,Airport,null,No Cars Available,13-07-2016 21:53,null
3886,Airport,null,No Cars Available,13-07-2016 21:53,null
3874,Airport,null,No Cars Available,13-07-2016 21:54,null
3893,Airport,null,No Cars Available,13-07-2016 21:56,null
3891,Airport,null,No Cars Available,13-07-2016 21:57,null
3888,Airport,null,No Cars Available,13-07-2016 21:57,null
3876,Airport,null,No Cars Available,13-07-2016 21:58,null
3875,Airport,null,No Cars Available,13-07-2016 21:59,null
3898,Airport,null,No Cars Available,13-07-2016 21:59,null
3895,Airport,null,No Cars Available,13-07-2016 22:01,null
3900,Airport,null,No Cars Available,13-07-2016 22:03,null
3904,Airport,null,No Cars Available,13-07-2016 22:03,null
3892,Airport,null,No Cars Available,13-07-2016 22:05,null
